ID,Lat,Lon,Hgt_m
ROXY,36.839638636,-114.663978021,574.5502917
ROYS,38.262642283000005,-117.606591444,1613.75893
RP02,33.527659111,-117.59874704399999,60.7020733
RSTP,34.875080419,-118.192923465,712.7456863
RSVY,34.541476148,-119.184433787,987.4009273
RTHS,34.089149279000004,-117.353330661,328.6873233
RUMP,36.256906937,-115.86845886,1406.1519348
RUNG,32.972311266999995,-114.978033809,119.6692473
RVSD,33.920895478,-117.416601285,239.184678
RYAN,36.316283806,-116.650077186,1286.1533252
S300,37.666507338,-121.55826752899999,495.78499010000013
SA33,31.295209628000002,-113.52786956799999,-23.9316349
SA50,31.291267863,-113.49650375600001,-8.3972671
SA59,32.688771299,-114.495569463,42.5515188
SA63,32.688902661,-114.495724965,45.5954406
SAC1,38.574211723000005,-121.558630735,-19.5945207
SAC3,38.640063,-121.457896048,-15.6193983
SACL,37.379871794,-121.98305603600001,-16.0405938
SACR,38.654995695,-121.354235366,7.024551299999999
SACY,33.743245126,-117.895577733,-11.2512675
SAL3,36.788324871,-121.61303142,76.8003161
SALO,33.865050307,-113.70166605899999,820.8926375
SANA,38.24445301,-117.081571019,1775.9920985999993
SANM,37.564234749,-122.28349270000001,-20.8430795
SAOB,36.765301921,-121.447181281,359.8113398
SAWC,37.689896681,-118.953164906,2440.2627307
SBCC,33.552999845,-117.66148567799999,88.6852179
SBR5,34.510557037,-120.227281596,75.98656640000002
SBRB,37.686448945,-122.41084474899999,-13.2026837
SBRN,37.686218546999996,-122.410440936,-2.1613221
SCCP,37.651844834,-122.002065569,419.3021801
SCIA,34.60744633,-117.38829946,831.4688593999998
SCIP,32.914426908,-118.48793743,452.8555232
SCMS,33.444138333000005,-117.63455946299999,23.2720305
SCR1,36.975370593,-122.028165784,-21.9092977
SCTS,38.766921446,-119.968285187,2458.2177702
SDHL,34.255011119,-116.27889750700001,835.0538467
SEI2,37.981811175,-121.354306318,-20.3193527
SEIB,37.989484266999995,-121.289416319,-17.1821174
SFCC,37.772078264,-122.409919231,-9.342165
SFDM,34.459805107,-118.75450588,291.5204534
SFNT,37.714189703,-121.70534222399999,147.1399836
SGDM,34.205628601,-117.86170207200001,420.74472
SGHS,34.088624726,-118.108973394,79.8750293
SGLG,32.649265353000004,-115.72637752700001,78.33998609999998
SGPS,33.912535374,-116.695684039,476.7408699
SGU1,37.113193035,-113.570299292,894.8206359
SHIV,36.504800759,-113.45602134100001,1610.5311504
SHN5,35.674243734,-120.347059325,301.7473954
SHOS,35.971345586999995,-116.29898436399999,582.3932227000001
SHP5,35.268632989000004,-120.671281374,16.6929
SHRC,37.62493834,-118.94562671,2352.107047
SIBE,34.624258612,-116.015582459,362.5252787
SILK,34.102860965,-118.263867689,106.2219818
SILV,38.62402827,-120.194485863,2272.7664204
SIMI,34.249148525,-118.76537598899999,257.3399767
SIMM,35.351112308000005,-119.99780470700001,583.6257039
SIO3,32.864702113,-117.250406238,34.840239000000004
SIO5,32.840734404,-117.249688908,185.5320351
SIXM,36.244642746,-116.09135134200001,766.1049026000002
SKUL,36.730455325,-116.210624776,1237.3023191
SKYB,34.438623579,-118.478628936,520.2411430999998
SLAC,37.416516394,-122.204261373,63.71378489999999
SLDA,37.708788394,-121.072916603,-4.0635341
SLHG,33.19262295,-116.254058758,177.6308185
SLMS,33.292227394,-115.97784129,-45.9272343
SLN5,36.667044935999996,-121.633226535,-14.667872400000002
SLRC,32.517048017,-114.74733021799999,21.8614668
SMTN,32.958155349,-115.839203432,230.3839749
SMYC,36.319591797,-115.587482964,2562.7216211
SNHS,33.927335731999996,-117.928623887,66.4337561
SNI1,33.247873558,-119.524362411,239.6638549
SNOE,36.259595635,-115.03306385200001,569.6065587999999
SNOG,34.035211564,-116.80779019299999,2314.717251400001
SNRA,38.318942545,-119.603548109,2737.2431115
SNTA,34.911635776,-120.434212019,46.9814031
SNTE,32.830611296,-116.970888851,87.1250703
SNTF,33.94066321,-118.080371302,12.0012254
SOD2,37.166406525999996,-121.925524368,986.8165492
SODB,37.166403906,-121.92551751299999,985.5902876
SOMT,34.319938791,-119.064332021,464.2577545
SONG,33.380749526,-117.56026149700001,-2.9260709
SONO,37.984285661,-120.381455141,524.3500015
SPIG,31.04607287,-115.466019275,2751.1097076
SPK1,34.059341755,-118.646158916,440.1381391
SPMS,33.99265378,-117.848774526,207.0489055
SPMX,31.045043948000004,-115.465858958,2763.661352
SPW2,32.866906704,-117.257073222,-21.4498962
SRB1,37.874357272,-122.26696235600001,54.67704989999999
SRCK,38.924489689,-120.33674021799999,1896.6738532
SRES,35.818417316,-120.95717216700001,299.2826075000001
SRO1,38.448490993,-122.731761678,15.4371978
SRS1,34.004335421,-120.06522049700001,68.218203
STCK,37.995497878,-121.250662924,-17.269974100000002
STFU,37.426907513,-122.17329195100001,20.4017371
STHE,38.504541238,-122.468181629,48.25704260000001
STIR,36.510107117,-115.909959679,1413.0717227
STRI,36.644621952,-116.33779282299999,1029.8451598
STRK,36.415093175,-115.451134493,1044.461293
SUAA,37.426905575,-122.173286818,20.4641067
SULF,37.221175891,-117.684218171,1655.221592
SVAL,35.805502764,-115.518381045,1090.0206146
SVIN,38.033179026999996,-122.52631897399999,-27.5611179
SWEE,38.518673781,-119.20068469,2108.1836837
SWEP,37.611684127,-122.457698569,349.3006922
SYLV,37.452520349000004,-117.744466125,1887.4150061
SYNG,34.607231153,-120.069557402,167.87150469999997
T3RP,37.927889255,-122.588257432,732.3731203
TABL,34.381848351,-117.678280265,2228.0248869
TABV,34.381848921,-117.678282664,2228.0081878
TAFT,35.156545072,-119.485168714,287.1549728
TALC,36.351278419,-117.711561519,1482.5203182
TATE,36.931616354,-116.574273876,1293.2659067
TBLP,35.917410536999995,-120.360336123,937.4990813
TCGC,33.885201660999996,-117.55533801600001,157.4829929
TEHA,35.143059217,-118.469794041,1174.6799751
THAC,35.032693585,-118.35279884100001,1229.0500144000002
THAL,37.351486046,-121.935487689,-2.4940969
THCP,35.158182286,-118.41457096799999,1652.4059327
THMG,33.650640011,-116.077249916,33.6733133
THMS,33.549637292,-117.76679714299999,189.2154969
THOM,37.942904303,-117.37497975299999,1659.400924
THUM,35.183119897,-114.453859155,655.3091606
TIBB,37.890875074,-122.447602302,-21.09989
TILC,37.618887126,-118.86285639100001,2165.2956012
TIVA,36.934849358,-116.22970557299999,2034.1569331
TJRN,34.48347375,-120.132562485,157.1688949
TLCC,36.353313463,-117.704905673,1482.9100003
TMAP,33.641245018,-116.16045874,-66.89975
TMSB,38.570781933,-121.54921910600001,-15.295751
TNPP,31.335518596,-113.63163659700001,27.6360575
TNUG,38.808816175,-118.363759123,1427.9279677000004
TONI,38.358171416,-117.29261553,1823.0824976
TONO,38.097194031,-117.184040344,2066.0141096
TOPA,38.709757241999995,-119.542371559,1797.7244024999998
TOQU,38.928088777,-116.988697015,1926.1173516
TORP,33.797797908,-118.330603051,-5.2125623
TOST,34.247955581999996,-118.83666418600001,274.3905461
TOWG,35.808563803,-117.764894682,657.0781053999998
TOYA,38.910744025,-117.235635139,1814.2084087
TPLM,33.82177608,-116.39916131,50.3412578
TPOG,34.878859168000005,-118.228574956,772.2241384
TRA1,37.766677954,-121.432608302,-21.848619600000006
TRAK,33.617933607,-117.803431441,115.56533020000002
TRAM,36.275821052,-114.206392899,1115.7845774
TRAN,36.65084816,-120.24904213399999,21.2565262
TRCP,37.997423819,-122.61585826,217.6174722
TRLK,37.466642631,-120.828649911,2.6236145
TROY,34.838596908,-116.530543524,613.6050856
TSFX,30.933927045,-114.81063790399999,-7.1128475999999985
TWMS,33.972453951,-117.72551933700001,208.0872936
UCD1,38.536239665,-121.75123089200001,-0.3427916
UCLP,34.069120889000004,-118.44190948,111.555324
UCS1,34.415691348,-119.845323373,3.939271100000001
UCSB,34.413304499999995,-119.84381017,-9.519323599999998
UCSC,36.99826102,-122.05958436,230.0599436
UCSF,37.762967629,-122.458150415,154.6357322
UFOS,37.398806162,-117.10904886899999,1409.3155057
UNR1,36.247296197,-115.242728247,686.553744
UNR2,36.773432187,-114.05435024100001,551.0184025000002
USC1,34.023950817,-118.285114605,21.910845
USC2,34.019518809000004,-118.27736367,48.7789096
USGC,33.030063405,-116.085333761,133.4248876
USLO,35.311803802,-120.661092754,134.6285155
UTBE,37.706306878,-113.651933111,1562.2799672
UTCC,37.685824836,-113.061413676,1750.3082582000004
UTCE,37.704219625,-113.086819971,1704.7300449000004
UTGN,38.937861234,-114.034091672,1591.9500174
UTHN,37.185699006,-113.29868327,1012.8599625
UTM2,38.401895408,-113.010345532,1505.5062961
UTMI,38.396707488000004,-113.012527123,1503.5600561
UTSG,37.013078775,-113.613123611,795.8679549
VAN5,34.826614512,-120.563508736,99.1390246
VAN6,34.826458953,-120.56329341700001,99.5985206
VCST,34.851501986,-119.48385644,809.5961026000001
VCVL,38.394530354000004,-121.946941328,0.3839458
VDCY,34.178564818000005,-118.219998561,318.18834389999995
VEN4,34.24966471,-119.1995601,-1.0861661
VFSP,36.500762256,-114.528951213,550.0614674
VIMT,34.126447485,-118.514412854,553.7006353999999
VINE,36.995342428,-117.363416946,657.0099673999998
VINZ,34.962393096999996,-118.939009466,382.040899
VNCA,34.442297992,-118.634925966,340.1817597
VNCO,34.275764841,-119.23766887,25.7012537
VNCX,34.293192803000004,-118.48453956700001,328.5907634
VNDP,34.556309721,-120.616447139,-11.4988976
VNPS,34.501480152,-118.12115511299999,961.9036243
VONS,36.594098438,-116.62292723899999,717.1205149
VSPG,38.125990824,-120.86049651200001,134.5889632
VTIS,33.712638154000004,-118.29381911899999,59.4897029
VTOR,33.225014984,-117.193186154,379.9193688
VYAS,34.030914763,-117.99204679700001,56.45743270000001
WAHW,38.6456842,-113.413145264,1484.6699410999993
WALK,38.75872623,-118.76395829999998,1282.8526813
WASG,35.73838887,-118.55698040899999,1834.9403561
WASS,38.729736976999995,-118.894420362,1783.939055
WATC,37.664331635,-118.653888724,2363.7859314
WCHS,34.061897579000004,-117.911110081,100.0034859
WDLD,38.682411959,-121.74756521799999,-10.366808
WEEP,37.85003266,-117.56893218,1409.9788189
WGPP,35.010848126999996,-118.983687711,352.03128210000006
WHC1,33.979883139,-118.03116401700001,94.2000638
WHFG,35.695053403,-118.35195598700001,861.9073179999998
WHI1,33.973805224,-118.03446531600001,65.6275919
WHYT,33.674489471,-117.64345464700001,265.4167845
WIDC,33.934757473000005,-116.391781402,445.0556961
WIN2,37.652651175,-122.140628474,-27.6546954
WINT,37.652642196,-122.14056422200001,-28.8017569
WKPK,34.568498644,-118.741517049,1208.9197451
WLHG,36.152111207,-118.313111963,2646.299086
WLHL,35.972579138,-121.00414992799999,670.203653
WLSN,34.226120547,-118.055910255,1705.2608915999995
WLTN,32.743955707,-114.057407239,45.7622611
WMAP,34.259422966,-118.414287486,268.107096
WMCA,33.071884708,-115.612534778,-86.7047854
WMDG,33.038323786,-115.581895608,-78.4236618
WNRA,34.043236590999996,-118.05925482100001,40.1221506
WOAO,37.815008266,-122.283807006,-15.9230908
WOLF,37.608271035,-117.882875475,1915.8087064
WOMT,34.669014174000004,-116.931665452,1353.0117342
WORG,35.695567913000005,-118.24238764399999,798.4160987
WRHS,33.958151881999996,-118.42760679700001,7.8706106
WWFG,33.278835885999996,-115.57877947700001,-93.56045
WWMT,33.955312797,-116.653854937,796.6148749
YER1,38.992029319000004,-119.162279392,1317.2036078
YOMB,38.950433908,-117.51698618,2126.0628946
YUCI,34.005696174,-116.96979002799999,1089.0399972
YUHG,32.647565863000004,-115.922234193,152.5810514
YUMX,32.027682349,-115.199201027,-28.4571363
ZION,37.355781941,-113.12502586299999,1933.837483
ZLA1,34.603517915,-118.083893565,763.4009848
ZOA1,37.543052833000004,-122.015944245,-3.5718802000000003
ZOA2,37.543025612,-122.015892432,-3.5279006
ZUMA,37.558165976,-117.49021941,1924.5517791
